TID	ItemName	Level	SuitableLevelMin	SuitableLevelMax	Class	Race	Gender	Type	SubType	BoundType	EventItem	PCBang Only	Villain Only	GroupID	DropRate	DropRank	font color	Spirit Type	NPC Price	PC Price	Stack	Hand	Rank	DUR	MinSocket	MaxSocket	MinOption	MaxOption	ATK Range	ATK Speed	Physical_Min_Damage	Physical_Max_Damage	Magic_Min_Damage	Water_Min_Damage	Fire_Min_Damage	Earth_Min_Damage	Air_Min_Damage	Poison_Min_Damage	Ice_Min_Damage	Linghtning_Min_Damage	Magic_Max_Damage	Water_Max_Damage	Fire_Max_Damage	Earth_Max_Damage	Air_Max_Damage	Poison_Max_Damage	Ice_Max_Damage	Linghtning_Max_Damage	Physical_Defense_Point	Physical_ATKRate	Magic_ATKRate 	PDR	BlockRate	Magic_Defense_Point	Water_Defense_Point	Fire_Defense_Point	Earth_Defense_Point	Air_Defense_Point	Poison_Defense_Point	Ice_Defense_Point	Linghtning_Defense_Point	Magic_Defense_Rate	Water_Defense_Rate	Fire_Defense_Rate	Earth_Defense_Rate	Air_Defense_Rate	Poison_Defense_Rate	Ice_Defense_Rate	Linghtning_Defense_Rate	CON_Bonus_Point	STR_Bonus_Point	DEX_Bonus_Point	INT_Bonus_Point	Wis_Bonus_Point	Apply Effect Count	Apply Effect Time	Use Interval	HP	SP	MP	Rune Attribute	Use skill id	Use skill level	Polymorph Id	Polymorph Dur	FirstCategory	FirstCategoryName	SecondCategory	SecondCategoryName	PhysicalRank	Hp_Buff	Mp_Buff	Attack_Buff	Defense_Buff	Run_Buff	Cash	Destination	RemainTime	ExpireTime	classify_id	CanStopUsingItem	CashItemUseType	EnableOnRide
53	????	21	15	27	2	1													880	110				13																																																																		9													
52	??ñ°Ë£	21	15	27	2	1								1	400	1			4400	550			1	29	1	4	3	4																					7																																					11	?????	113	ñÐ?(????)	9													
55	???Þ¢	21	15	27	2	1								1	400	1			880	110			1	19	1	2	1	2																					3																																					11	?????	113	ñÐ?(????)	9													
56	???÷Ú	21	15	27	2	1								1	400	1			1760	220			1	25	1	3	2	3																					5																																					11	?????	113	ñÐ?(????)	9													
57	??ü¨	21	15	27	2	1								1	400	1			880	110			1	19	1	2	1	2																					3																																					11	?????	113	ñÐ?(????)	9													
2090	âÖÙ¤ñ°Ë£	26	20	32	2	1								1	300	2	16750848		5280	660			2	34	2	4	4	5																					12																																					13	?????	133	ñÐ?(????)	10													
2092	âÖÙ¤?Þ¢	26	20	32	2	1								1	300	2	16750848		1056	132			2	23	2	2	2	3																					5	4																																				13	?????	133	ñÐ?(????)	10													
2093	âÖÙ¤?÷Ú	26	20	32	2	1								1	300	2	16750848		2112	264			2	30	2	3	3	4																					9																																					13	?????	133	ñÐ?(????)	10													
2094	âÖÙ¤ü¨	26	20	32	2	1								1	300	2	16750848		1056	132			2	23	2	2	2	3																					5			4																																		13	?????	133	ñÐ?(????)	10													
2162	ò¨ÛÕñýÙ¶	26	20	32	2	1													1232	154				13																																																																		9													
2163	ò¨ÛÕñýñ°Ë£	26	20	32	2	1								1	100	3	10503406		6160	770			3	40	3	4	4	5																					15																																					15	??????	153	ñÐ?(????)	11													
2164	ò¨ÛÕñý?Þ¢	26	20	32	2	1								1	100	3	10503406		1232	154			3	27	2	2	2	3																					6	6																																				15	??????	153	ñÐ?(????)	11													
2166	ò¨ÛÕñý?	26	20	32	2	1								1	100	3	10503406		2464	308			3	35	2	3	3	4																					11																																					15	??????	153	ñÐ?(????)	11													
2167	ò¨ÛÕñýü¨	26	20	32	2	1								1	100	3	10503406		1232	154			3	27	2	2	2	3																					6			6																																		15	??????	153	ñÐ?(????)	11													
4138	ò¨ÛÕñýñ°Ë£	26	20	32	2	1								21	100	4	11968874		6160	770			3	51	3	4	4	5																					40																																					17	ÏÛÝ¤????	173	ñÐ?(????)	11													
4139	ò¨ÛÕñý?Þ¢	26	20	32	2	1								21	100	4	11968874		1232	154			3	34	2	2	2	3																					21	21																																				17	ÏÛÝ¤????	173	ñÐ?(????)	11													
4140	ò¨ÛÕñý?	26	20	32	2	1								21	100	4	11968874		2464	308			3	46	2	3	3	4																					32																																					17	ÏÛÝ¤????	173	ñÐ?(????)	11													
4141	ò¨ÛÕñýü¨	26	20	32	2	1								21	100	4	11968874		1232	154			3	34	2	2	2	3																					21			9																																		17	ÏÛÝ¤????	173	ñÐ?(????)	11													
355	ßµ×ù?Ê°??	30	24	36	2	1								1	400	1			3040	380			1	13			1	2																					3																																					11	?????	113	ñÐ?(????)	10													
354	ßµ×ù?Ê°ñ°Ë£	30	24	36	2	1								1	400	1			15120	1890			1	29	1	4	3	4																					9																																					11	?????	113	ñÐ?(????)	10													
357	ßµ×ù?Ê°?Þ¢	30	24	36	2	1								1	400	1			3040	380			1	19	1	2	1	2																					4																																					11	?????	113	ñÐ?(????)	10													
358	ßµ×ù?Ê°?÷Ú	30	24	36	2	1								1	400	1			6080	760			1	25	1	3	2	3																					7																																					11	?????	113	ñÐ?(????)	10													
359	ßµ×ù?Ê°ü¨	30	24	36	2	1								1	400	1			3040	380			1	19	1	2	1	2																					4																																					11	?????	113	ñÐ?(????)	10													
2299	ÕôÕáñý??	35	29	41	2	1								1	300	2	16750848		3648	456			2	16			1	2																					4																																					13	?????	133	ñÐ?(????)	11													
2300	ÕôÕáñý?Ë£	35	29	41	2	1								1	300	2	16750848		18144	2268			2	34	2	4	4	5																					15																																					13	?????	133	ñÐ?(????)	11													
2302	ÕôÕáñý?Þ¢	35	29	41	2	1								1	300	2	16750848		3648	456			2	23	2	2	2	3																					7	5																																				13	?????	133	ñÐ?(????)	11													
2303	ÕôÕáñý?÷Ú	35	29	41	2	1								1	300	2	16750848		7296	912			2	30	2	3	3	4																					11																																					13	?????	133	ñÐ?(????)	11													
2304	ÕôÕáñýü¨	35	29	41	2	1								1	300	2	16750848		3648	456			2	23	2	2	2	3																					7			5																																		13	?????	133	ñÐ?(????)	11													
2275	???ìÑñýÙ¶	35	29	41	2	1								1	100	3	10503406		4256	532			3	18			1	2																					5																																					15	??????	153	ñÐ?(????)	12													
2276	???ìÑñ°Ë£	35	29	41	2	1								1	100	3	10503406		21168	2646			3	40	3	4	4	5																					18																																					15	??????	153	ñÐ?(????)	12													
2278	???ìÑ?Þ¢	35	29	41	2	1								1	100	3	10503406		4256	532			3	27	2	2	2	3																					8	7																																				15	??????	153	ñÐ?(????)	12													
2279	???ìÑ?	35	29	41	2	1								1	100	3	10503406		8512	1064			3	35	2	3	3	4																					13																																					15	??????	153	ñÐ?(????)	12													
2280	???ìÑü¨	35	29	41	2	1								1	100	3	10503406		4256	532			3	27	2	2	2	3																					8			7																																		15	??????	153	ñÐ?(????)	12													
4142	???ìÑñýÙ¶	35	29	41	2	1								21	100	4	11968874		4256	532			3	23			1	2																					8																																					17	ÏÛÝ¤????	173	ñÐ?(????)	12													
4143	???ìÑñ°Ë£	35	29	41	2	1								21	100	4	11968874		21168	2646			3	51	3	4	4	5																					21																																					17	ÏÛÝ¤????	173	ñÐ?(????)	12													
4144	???ìÑ?Þ¢	35	29	41	2	1								21	100	4	11968874		4256	532			3	34	2	2	2	3																					11	10																																				17	ÏÛÝ¤????	173	ñÐ?(????)	12													
4145	???ìÑ?	35	29	41	2	1								21	100	4	11968874		8512	1064			3	46	2	3	3	4																					16																																					17	ÏÛÝ¤????	173	ñÐ?(????)	12													
4146	???ìÑü¨	35	29	41	2	1								21	100	4	11968874		4256	532			3	34	2	2	2	3																					11			10																																		17	ÏÛÝ¤????	173	ñÐ?(????)	12													
571	èíïññýÎÃ??	39	33	45	2	1								1	400	1			9120	1140			1	13			1	2																					3																																					11	?????	113	ñÐ?(????)	10													
570	èíïññýÎÃñ°Ë£	39	33	45	2	1								1	400	1			45600	5700			1	29	1	4	3	4																					12																																					11	?????	113	ñÐ?(????)	10													
573	èíïññýÎÃ?Þ¢	39	33	45	2	1								1	400	1			9120	1140			1	19	1	2	1	2																					5																																					11	?????	113	ñÐ?(????)	10													
574	èíïññýÎÃ?÷Ú	39	33	45	2	1								1	400	1			18240	2280			1	25	1	3	2	3																					9																																					11	?????	113	ñÐ?(????)	10													
575	èíïññýÎÃü¨	39	33	45	2	1								1	400	1			9120	1140			1	19	1	2	1	2																					5																																					11	?????	113	ñÐ?(????)	10													
2305	?ÎÃñýäÑÙ¶	44	38	50	2	1								1	300	2	16750848		10944	1368			2	31			1	2																					5																																					13	?????	133	ñÐ?(????)	12													
2306	?ÎÃñýäÑ?Ë£	44	38	50	2	1								1	300	2	16750848		54720	6840			2	68	2	4	4	5																					17																																					13	?????	133	ñÐ?(????)	12													
2308	?ÎÃñýäÑ?Þ¢	44	38	50	2	1								1	300	2	16750848		10944	1368			2	45	2	2	2	3																					8	6																																				13	?????	133	ñÐ?(????)	12													
2309	?ÎÃñýäÑ?÷Ú	44	38	50	2	1								1	300	2	16750848		21888	2736			2	60	2	3	3	4																					13																																					13	?????	133	ñÐ?(????)	12													
2310	?ÎÃñýäÑ?ü¨	44	38	50	2	1								1	300	2	16750848		10944	1368			2	45	2	2	2	3																					8			6																																		13	?????	133	ñÐ?(????)	12													
2281	??Ù¶	44	38	50	2	1								1	100	3	10503406		12768	1596			3	35			1	2																					6																																					15	??????	153	ñÐ?(????)	13													
2282	??ñ°Ë£	44	38	50	2	1								1	100	3	10503406		63840	7980			3	79	3	4	4	5																					20																																					15	??????	153	ñÐ?(????)	13													
2284	???Þ¢	44	38	50	2	1								1	100	3	10503406		12768	1596			3	53	2	2	2	3																					9	8																																				15	??????	153	ñÐ?(????)	13													
2285	???	44	38	50	2	1								1	100	3	10503406		25536	3192			3	70	2	3	3	4																					15																																					15	??????	153	ñÐ?(????)	13													
2286	??ü¨	44	38	50	2	1								1	100	3	10503406		12768	1596			3	53	2	2	2	3																					9			8																																		15	??????	153	ñÐ?(????)	13													
4147	??Ù¶	44	38	50	2	1								21	100	4	11968874		12768	1596			3	45			1	2																					9																																					17	ÏÛÝ¤????	173	ñÐ?(????)	13													
4148	??ñ°Ë£	44	38	50	2	1								21	100	4	11968874		63840	7980			3	102	3	4	4	5																					23																																					17	ÏÛÝ¤????	173	ñÐ?(????)	13													
4149	???Þ¢	44	38	50	2	1								21	100	4	11968874		12768	1596			3	68	2	2	2	3																					12	11																																				17	ÏÛÝ¤????	173	ñÐ?(????)	13													
4150	???	44	38	50	2	1								21	100	4	11968874		25536	3192			3	91	2	3	3	4																					18																																					17	ÏÛÝ¤????	173	ñÐ?(????)	13													
4151	??ü¨	44	38	50	2	1								21	100	4	11968874		12768	1596			3	68	2	2	2	3																					12			11																																		17	ÏÛÝ¤????	173	ñÐ?(????)	13													
1135	ü³ç¯áú?íºñýÙ¶	48	42	54	2	1								1	400	1			23200	2900			1	25			1	2																					4																																					11	?????	113	ñÐ?(????)	11													
1134	ü³ç¯áú?íºñ°Ë£	48	42	54	2	1								1	400	1			116000	14500			1	57	1	4	3	4																					14																																					11	?????	113	ñÐ?(????)	11													
1137	ü³ç¯áú?íº?Þ¢	48	42	54	2	1								1	400	1			23200	2900			1	38	1	2	1	2																					6																																					11	?????	113	ñÐ?(????)	11													
1138	ü³ç¯áú?íº?÷Ú	48	42	54	2	1								1	400	1			46400	5800			1	50	1	3	2	3																					10																																					11	?????	113	ñÐ?(????)	11													
1139	ü³ç¯áú?íºü¨	48	42	54	2	1								1	400	1			23200	2900			1	38	1	2	1	2																					6																																					11	?????	113	ñÐ?(????)	11													
2311	Ô¯?ñýÙ¶	52	46	58	2	1								1	100	2	16750848		27840	3480			2	31			1	2																					6																																					13	?????	133	ñÐ?(????)	12													
2312	Ô¯?ñýñ°Ë£	52	46	58	2	1								1	100	2	16750848		139200	17400			2	68	2	4	4	5																					20																																					13	?????	133	ñÐ?(????)	12													
2314	Ô¯?ñý?Þ¢	52	46	58	2	1								1	100	2	16750848		27840	3480			2	45	2	2	2	3																					9	7																																				13	?????	133	ñÐ?(????)	12													
2315	Ô¯?ñý?÷Ú	52	46	58	2	1								1	100	2	16750848		55680	6960			2	60	2	3	3	4																					14																																					13	?????	133	ñÐ?(????)	12													
2316	Ô¯?ñýü¨	52	46	58	2	1								1	100	2	16750848		27840	3480			2	45	2	2	2	3																					9			7																																		13	?????	133	ñÐ?(????)	12													
2287	ß£?Ù¶	52	46	58	2	1								1	300	3	10503406		32480	4060			3	35			1	2																					7																																					15	??????	153	ñÐ?(????)	13													
2288	ß£?ñ°Ë£	52	46	58	2	1								1	100	3	10503406		162400	20300			3	79	3	4	4	5																					23																																					15	??????	153	ñÐ?(????)	13													
2290	ß£??Þ¢	52	46	58	2	1								1	100	3	10503406		32480	4060			3	53	2	2	2	3																					10	9																																				15	??????	153	ñÐ?(????)	13													
2291	ß£??	52	46	58	2	1								1	100	3	10503406		64960	8120			3	70	2	3	3	4																					16																																					15	??????	153	ñÐ?(????)	13													
2292	ß£?ü¨	52	46	58	2	1								1	100	3	10503406		32480	4060			3	53	2	2	2	3																					10			9																																		15	??????	153	ñÐ?(????)	13													
4152	ß£?Ù¶	52	46	58	2	1								21	100	4	11968874		32480	4060			3	45			1	2																					10																																					17	ÏÛÝ¤????	173	ñÐ?(????)	13													
4153	ß£?ñ°Ë£	52	46	58	2	1								21	100	4	11968874		162400	20300			3	102	3	4	4	5																					26																																					17	ÏÛÝ¤????	173	ñÐ?(????)	13													
4154	ß£??Þ¢	52	46	58	2	1								21	100	4	11968874		32480	4060			3	68	2	2	2	3																					13	12																																				17	ÏÛÝ¤????	173	ñÐ?(????)	13													
4155	ß£??	52	46	58	2	1								21	100	4	11968874		64960	8120			3	91	2	3	3	4																					19																																					17	ÏÛÝ¤????	173	ñÐ?(????)	13													
4156	ß£?ü¨	52	46	58	2	1								21	100	4	11968874		32480	4060			3	68	2	2	2	3																					13			12																																		17	ÏÛÝ¤????	173	ñÐ?(????)	13													
2011	÷×ô¸äÑ??	56	50	62	2	1								1	400	1			31200	3900			1	25			1	2																					5																																					11	?????	113	ñÐ?(????)	11													
