TID	Name	Type	Race	Gender	Class	LVL	STR	DEX	INT	CON	CHA	Wis	AC	MAX_HP	MAX_SP	MAX_MP	CUR_HP	CUR_SP	CUR_MP	Movement Walk	Movement Run	AR	DR	MAR	MDR	Min_Damage	Max_Damage	ATK Speed	Range	Fire Res.	Water Res.	Air Res.	Earth Res.	Magic Res.	Poison Res.	Ice Res.	Thunder Res.	Magic History	Murder Point	Exp	Fire Min_Damage	Fire Max_Damage	Water Min_Damage	Water Max_Damage	Earth Min_Damage	Earth Max_Damage	Air Min_Damage	Air Max_Damage	Magic Min_Damage	Magic Max_Damage	Poison Min_Damage	Poison Max_Damage	Ice Min_Damage	Ice Max_Damage	Thunder Min_Damage	Thunder Max_Damage	Physical_Resistance	Skill_Block	Sight	Badge1_Rank Point	Badge2_Rank Point	Badge3_Rank Point	Rank	Item Point	Guild	Guild Rank	Guild Score	Lost Exp	Weapon	Item1	Item2	Item3	Item4	Armor_Head	Armor_Body	Armor_Arm	Armor_Hand	Armor_Leg	Armor_Foot	Armor_Mantle	Money	Geld_Min	Geld_Max	Drop_TID	slow_percent	slow_time	fast_percent	fast_time	Product_Skin_ItemName	Product_Meat	Product_Meat_ItemName	Product_Garbage	Product_Garbage_ItmeName	attribute_type	name_color	DropRank	DropMeditation	Spirit Type	LandAttachType	Tamable	Run Correct	Attack Correct	SiegeWarCharType	RangeType
503	Canedog Guardian	196612	11 		5 	32	135 	89 	87 	110 		65 	11 	1403 	498 	520 				1800 	6500 	86 	48 			138 	145 	37 	250 	50 	50 	50 	50 	50 	50 	50 	50 			925 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							58 	108 		0.78 	5.00 	0.78 	3.00 						0		1	1.00 		0	1	1.08	0.9		0
520	Poison Lich	196612	11 		5 	32	135 	85 	87 	110 		65 	11 	1403 	498 	520 				350 	0 	86 	48 			138 	145 	30 	2800 	50 	50 	50 	50 	50 	50 	50 	50 			925 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							58 	108 		0.78 	5.00 	0.78 	3.00 						0		1	1.20 		1	0	0	1		1
274	Giant Silver Moth	196612	11 		5 	33	132 	103 	87 	108 		66 	13 	1449 	519 	543 				2500 	5800 	89 	50 			135 	142 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			998 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							61 	113 		0.78 	5.00 	0.78 	3.00 						0		1	1.00 		0	1	1.21	0.9		0
732	Vampire Will	196612	11 		5 	33	128 	97 	85 	106 		65 	12 	1449 	519 	543 				1100 	5000 	89 	50 			131 	138 	37 	210 	50 	50 	50 	50 	50 	50 	50 	50 			998 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							61 	113 		0.78 	5.00 	0.78 	3.00 						0		1	1.00 		0	1	1.25	1.1		0
510	Dark Sabbat	196612	11 		5 	33	127 	97 	88 	104 		68 	24 	8694 	519 	543 				2200 	7000 	89 	50 			83 	87 	37 	250 	50 	50 	50 	50 	0 	50 	50 	100 			2396 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	89 	99 			2500 																							153 	283 		0.78 	5.00 	0.78 	3.00 						7	FFFF00	2	1.68 		0	0	1.17	0.9		0
482	Canedog Commander	196612	11 		5 	33	153 	105 	104 	124 		79 	26 	19836 	561 	590 				1300 	7500 	95 	53 			284 	298 	25 	550 	50 	50 	0 	100 	50 	50 	50 	50 			5574 	0 	0 	0 	0 	152 	168 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							244 	452 		0.78 	5.00 	0.78 	3.00 						4	BDA66B	3	1.40 	4	0	0	1.25	0.7		0
273	Arachnoid Poison	196612	11 		5 	34	141 	110 	97 	115 		74 	28 	9396 	540 	566 				1110 	5800 	92 	51 			92 	97 	47 	190 	50 	50 	50 	50 	0 	100 	50 	50 			2586 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	99 	109 	0 	0 	0 	0 			2500 																							158 	293 		0.77 	5.00 	0.77 	3.00 						6	FFFF00	2	1.68 		1	0	1.35	0.5		0
124	Windboar Imp	196612	11 		5 	34	141 	109 	97 	115 		74 	27 	9396 	540 	566 				1390 	6200 	92 	51 			92 	97 	47 	310 	50 	50 	100 	0 	50 	50 	50 	50 			2586 	0 	0 	0 	0 	0 	0 	99 	109 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							158 	293 		0.77 	5.00 	0.77 	3.00 						3	FFFF00	2	1.20 	5	1	0	1.32	1.3		0
87	Forest Deer	196612	11 		5 	34	141 	102 	92 	117 		71 	13 	1566 	540 	566 				1500 	5900 	92 	51 			144 	151 	42 	240 	50 	50 	50 	50 	50 	50 	50 	50 			1078 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							63 	117 		0.77 	5.00 	0.77 	3.00 						0		1	1.00 		1	1	1.2	0.8		0
193	Arachnoid Queen	196612	11 		5 	35	165 	114 	112 	134 		85 	29 	22032 	605 	638 				1540 	6300 	100 	56 			306 	321 	25 	370 	50 	50 	50 	50 	0 	100 	50 	50 			6461 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	163 	181 	0 	0 	0 	0 			2500 																							264 	488 		0.76 	5.00 	0.76 	3.00 						6	BDA66B	3	1.96 		1	0	1.47	0.6		0
324	Green Poison Moth	196612	11 		5 	35	145 	115 	101 	118 		77 	29 	9918 	561 	590 				2500 	6300 	95 	53 			95 	99 	47 	190 	50 	50 	50 	50 	0 	100 	50 	50 			2787 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	102 	112 	0 	0 	0 	0 			2500 																							165 	305 		0.76 	5.00 	0.76 	3.00 						6	FFFF00	2	1.68 		0	0	1.31	0.9		0
458	Young Dreadwolf	196612	11 		5 	35	147 	113 	96 	119 		72 	14 	1653 	561 	590 				1280 	5800 	95 	53 			150 	157 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			1161 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							66 	122 		0.76 	5.00 	0.76 	3.00 						0		1	1.00 		1	1	1.35	1.8		0
336	Shadow Bear	196612	11 		5 	36	154 	117 	101 	126 		77 	15 	1743 	583 	614 				1600 	6200 	97 	54 			157 	165 	47 	250 	50 	50 	50 	50 	50 	50 	50 	50 			1251 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	127 		0.76 	5.00 	0.76 	3.00 						0		1	1.00 		0	1	1.32	0.9		0
35	Spriggan Soldier	196612	11 		5 	36	146 	109 	97 	121 		75 	14 	1743 	583 	614 				2340 	5000 	97 	54 			149 	157 	37 	190 	50 	50 	50 	50 	50 	50 	50 	50 			1251 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	127 		0.76 	5.00 	0.76 	3.00 						0		1	1.00 		0	1	1.25	0.9		0
5	Spriggan Charger	196612	11 		5 	36	146 	109 	97 	121 		75 	14 	1743 	583 	614 				1400 	5000 	97 	54 			149 	157 	37 	190 	50 	50 	50 	50 	50 	50 	50 	50 			1251 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	127 		0.76 	5.00 	0.76 	3.00 						0		1	1.00 		0	1	1.25	0.9		0
743	Lamia Maid	196612	11 		5 	36	151 	108 	98 	123 		75 	14 	1743 	583 	614 				3000 	5500 	97 	54 			154 	161 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			1251 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	127 		0.76 	5.00 	0.76 	3.00 						0		1	1.00 		2	1	1.22	1.3		1
305	Spriggan Sentry	196612	11 		5 	37	154 	116 	102 	126 		78 	15 	1836 	605 	638 				2340 	5000 	100 	56 			157 	165 	42 	290 	50 	50 	50 	50 	50 	50 	50 	50 			1346 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							71 	133 		0.75 	5.00 	0.75 	3.00 						0		1	1.00 		0	1	1.25	1.5		0
302	Spriggan Combatant	196612	11 		5 	37	156 	116 	104 	129 		80 	15 	1836 	605 	638 				2340 	5000 	100 	56 			159 	167 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			1346 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							71 	133 		0.75 	5.00 	0.75 	3.00 						0		1	1.00 		0	1	1.25	1.2		0
19	Forest Bucket	196612	11 		5 	37	158 	114 	104 	131 		80 	14 	1836 	605 	638 				1100 	6500 	100 	56 			161 	169 	42 	250 	50 	50 	50 	50 	50 	50 	50 	50 			1346 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							71 	133 		0.75 	5.00 	0.75 	3.00 						0		1	1.00 		1	1	1.18	0.6		0
288	Rune Werewolf	196612	11 		5 	37	158 	122 	104 	131 		80 	15 	1836 	605 	638 				2500 	6300 	100 	56 			161 	169 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			1346 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							71 	133 		0.75 	5.00 	0.75 	3.00 						0		1	1.00 		0	1	1.31	1		0
24	Hydra	196612	11 		5 	37	177 	122 	121 	144 		92 	30 	24888 	649 	688 				2250 	6000 	106 	59 			328 	345 	25 	470 	0 	100 	50 	50 	50 	50 	50 	50 			7468 	0 	0 	176 	194 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							284 	532 		0.75 	5.00 	0.75 	3.00 						2	BDA66B	3	1.40 	2	1	0	1.33	0.6		0
304	Spriggan Chaser	196612	11 		5 	38	164 	118 	108 	136 		83 	15 	1932 	627 	663 				2340 	5000 	103 	57 			167 	176 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			1448 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							74 	138 		0.74 	5.00 	0.74 	3.00 						0		1	1.00 		0	1	1.25	1		0
332	Spriggan Warrior	196612	11 		5 	38	166 	123 	109 	136 		83 	15 	1932 	627 	663 				2340 	5000 	103 	57 			169 	178 	47 	220 	50 	50 	50 	50 	50 	50 	50 	50 			1448 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							74 	138 		0.74 	5.00 	0.74 	3.00 						0		1	1.00 		0	1	1.25	1.3		0
310	Heavy Torge	196612	11 		5 	38	160 	119 	106 	131 		81 	15 	1932 	627 	663 				1600 	5300 	103 	57 			163 	171 	42 	240 	50 	50 	50 	50 	50 	50 	50 	50 			1448 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							74 	138 		0.74 	5.00 	0.74 	3.00 						0		1	1.00 		0	1	1.1	2		0
298	Spell Werewolf	196612	11 		5 	38	164 	126 	113 	134 		87 	32 	11592 	627 	663 				2500 	6000 	103 	57 			107 	112 	47 	210 	30 	30 	30 	30 	100 	50 	50 	50 			3475 	0 	0 	0 	0 	0 	0 	0 	0 	114 	126 	0 	0 	0 	0 	0 	0 			2500 																							185 	345 		0.74 	5.00 	0.74 	3.00 						5	FFFF00	2	1.20 	1	0	0	1.33	0.7		0
756	Grizzly Bear	196612	11 		5 	39	172 	133 	113 	141 		86 	17 	2074 	649 	688 				1600 	6200 	106 	59 			175 	184 	47 	270 	50 	50 	50 	50 	50 	50 	50 	50 			1556 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							77 	143 		0.73 	5.00 	0.73 	3.00 						0		1	1.00 		0	1	1.32	0.9		0
637	Spriggan Ironclad Soldier	196612	11 		5 	39	172 	131 	113 	141 		86 	16 	2074 	649 	688 				2340 	5500 	106 	59 			175 	184 	47 	200 	50 	50 	50 	50 	50 	50 	50 	50 			1556 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							77 	143 		0.73 	5.00 	0.73 	3.00 						0		1	1.00 		0	1	1.38	1.3		0
308	Black Werewolf	196612	11 		5 	39	172 	131 	113 	141 		86 	16 	2074 	649 	688 				2500 	6300 	106 	59 			175 	184 	47 	210 	50 	50 	50 	50 	50 	50 	50 	50 			1556 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							77 	143 		0.73 	5.00 	0.73 	3.00 						0		1	1.00 		0	1	1.31	0.7		0
807	Spriggan Guard	196612	11 		5 	40	178 	136 	117 	146 		89 	17 	2179 	672 	713 				2340 	5500 	109 	60 			181 	190 	47 	200 	50 	50 	50 	50 	50 	50 	50 	50 			1670 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							80 	148 		0.73 	5.00 	0.73 	3.00 						0		1	1.00 		0	1	1.38	1.4		0
22	Spriggan Lord	196612	11 		5 	40	197 	138 	134 	159 		102 	35 	29268 	719 	765 				400 	6000 	115 	64 			363 	381 	25 	190 	100 	0 	50 	50 	50 	50 	50 	50 			9216 	195 	215 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							320 	592 		0.73 	5.00 	0.73 	3.00 						1	BDA66B	3	1.40 	3	0	0	1.5	0.4		0
289	Arkaros Slave	196612	11 		5 	40	176 	136 	122 	144 		93 	34 	13074 	672 	713 				1000 	6000 	109 	60 			115 	121 	47 	190 	0 	100 	50 	50 	50 	50 	50 	50 			4009 	0 	0 	124 	137 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							200 	370 		0.73 	5.00 	0.73 	3.00 						2	FFFF00	2	1.20 	2	0	0	1.33	1		0
733	Vampire	196612	11 		5 	40	171 	129 	114 	140 		87 	16 	2179 	672 	713 				1100 	5000 	109 	60 			174 	183 	42 	210 	50 	50 	50 	50 	50 	50 	50 	50 			1670 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							80 	148 		0.73 	5.00 	0.73 	3.00 						0		1	1.00 		0	1	1.25	1.3		0
650	Blade Bucket	196612	11 		5 	40	178 	130 	117 	146 		89 	16 	2179 	672 	713 				1100 	6500 	109 	60 			181 	190 	47 	250 	50 	50 	50 	50 	50 	50 	50 	50 			1670 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							80 	148 		0.73 	5.00 	0.73 	3.00 						0		1	1.00 		1	1	1.18	0.7		0
315	Crasher Werewolf	196612	11 		5 	40	181 	136 	119 	146 		89 	17 	2179 	672 	713 				2500 	6500 	109 	60 			184 	193 	47 	210 	50 	50 	50 	50 	50 	50 	50 	50 			1670 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							80 	148 		0.73 	5.00 	0.73 	3.00 						0		1	1.00 		0	1	1.3	0.7		0
79	Hobgoblin	196612	11 		5 	41	182 	139 	121 	148 		92 	17 	2332 	695 	739 				900 	6000 	112 	62 			185 	194 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			1792 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							83 	153 		0.72 	5.00 	0.72 	3.00 						0		1	1.00 		0	1	1.33	0.4		0
754	Mobet Kid	196612	11 		5 	41	177 	132 	118 	145 		90 	16 	2332 	695 	739 				3100 	5500 	112 	62 			180 	189 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			1792 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							83 	153 		0.72 	5.00 	0.72 	3.00 						0		1	1.00 		0	1	1.22	1.8		0
751	Marylith Noble	196612	11 		5 	41	182 	135 	119 	147 		90 	17 	2332 	695 	739 				3000 	5500 	112 	62 			185 	195 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			1792 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							83 	153 		0.72 	5.00 	0.72 	3.00 						0		1	1.00 		2	1	1.22	1.4		1
316	Young Gorgon	196612	11 		5 	42	186 	138 	122 	152 		93 	17 	2439 	719 	765 				2230 	6000 	115 	64 			189 	199 	42 	370 	50 	50 	50 	50 	50 	50 	50 	50 			1920 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							86 	160 		0.71 	5.00 	0.71 	3.00 						0		1	1.00 		0	1	1.2	1.1		0
291	Arkaros Slave Commander	196612	11 		5 	42	191 	147 	126 	156 		95 	18 	2439 	719 	765 				1000 	6000 	115 	64 			194 	204 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			1920 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							86 	160 		0.71 	5.00 	0.71 	3.00 						0		1	1.00 		0	1	1.33	1		0
723	Centaur Cavalryman	196612	11 		5 	42	188 	137 	124 	156 		95 	17 	2439 	719 	765 				1170 	6000 	115 	64 			191 	201 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			1920 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							86 	160 		0.71 	5.00 	0.71 	3.00 						0		1	1.00 		1	1	1.33	1.1		0
81	Hobgoblin Leader	196612	11 		5 	43	194 	158 	130 	158 		98 	20 	2549 	742 	791 				900 	6000 	118 	65 			197 	207 	52 	190 	50 	50 	50 	50 	50 	50 	50 	50 			2055 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							89 	165 		0.71 	5.00 	0.71 	3.00 						0		1	1.00 		0	1	1.33	1		0
321	Ghost Thief	196612	11 		5 	43	194 	154 	130 	158 		98 	19 	2549 	742 	791 				5200 	6700 	118 	65 			197 	207 	52 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2055 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							89 	165 		0.71 	5.00 	0.71 	3.00 						0		1	1.00 		0	1	1.29	0.6		1
630	Dark Wyvern	196612	11 		5 	43	198 	150 	137 	158 		103 	38 	15294 	742 	791 				3240 	5200 	118 	65 			128 	135 	47 	310 	50 	50 	0 	100 	50 	50 	50 	50 			4932 	0 	0 	0 	0 	138 	152 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							223 	413 		0.71 	5.00 	0.71 	3.00 						4	FFFF00	2	1.20 	4	0	0	1.41	1.1		0
334	Hobgoblin Chief	196612	11 		5 	44	223 	157 	153 	181 		116 	39 	34848 	815 	872 				2500 	6300 	126 	71 			412 	432 	25 	370 	30 	30 	30 	30 	100 	50 	50 	50 			12035 	0 	0 	0 	0 	0 	0 	0 	0 	220 	244 	0 	0 	0 	0 	0 	0 			2500 																							368 	680 		0.70 	5.00 	0.70 	3.00 						5	BDA66B	3	1.40 	1	1	0	1.47	0.6		0
755	Mobet Largewing	196612	11 		5 	44	201 	149 	132 	162 		99 	19 	2616 	766 	818 				3100 	5500 	121 	67 			204 	214 	47 	270 	50 	50 	50 	50 	50 	50 	50 	50 			2198 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							92 	170 		0.70 	5.00 	0.70 	3.00 						0		1	1.00 		0	1	1.22	2		0
632	Dreadwolf	196612	11 		5 	44	204 	163 	134 	166 		101 	20 	2616 	766 	818 				1280 	6500 	121 	67 			207 	217 	52 	190 	50 	50 	50 	50 	50 	50 	50 	50 			2198 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							92 	170 		0.70 	5.00 	0.70 	3.00 						0		1	1.00 		1	1	1.44	2		0
750	Marylith Sailor	196612	11 		5 	44	204 	155 	134 	166 		101 	19 	2616 	766 	818 				3000 	6000 	121 	67 			207 	217 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2198 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							92 	170 		0.70 	5.00 	0.70 	3.00 						0		1	1.00 		2	1	1.33	1.4		1
726	Centaur Windrunner	196612	11 		5 	44	199 	147 	138 	164 		107 	37 	15696 	766 	818 				1170 	6000 	121 	67 			129 	136 	42 	270 	50 	50 	100 	0 	50 	50 	50 	50 			5275 	0 	0 	0 	0 	0 	0 	139 	153 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							230 	425 		0.70 	5.00 	0.70 	3.00 						3	FFFF00	2	1.20 	5	1	0	1.33	1.1		0
338	Frost Thief	196612	11 		5 	45	207 	164 	139 	168 		105 	20 	2782 	791 	845 				5200 	6700 	124 	69 			210 	220 	52 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2349 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							95 	177 		0.69 	5.00 	0.69 	3.00 						0		1	1.00 		0	1	1.29	0.6		1
744	Fountain Lamia	196612	11 		5 	45	208 	158 	137 	171 		105 	20 	2782 	791 	845 				3000 	6000 	124 	69 			211 	221 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2349 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							95 	177 		0.69 	5.00 	0.69 	3.00 						0		1	1.00 		2	1	1.33	1.4		1
136	Young Harpy	196612	11 		5 	45	210 	156 	139 	171 		105 	20 	2782 	791 	845 				1600 	6400 	124 	69 			213 	224 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			2349 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							95 	177 		0.69 	5.00 	0.69 	3.00 						0		1	1.00 		0	1	1.19	0.8		0
752	Marylith Countess	196612	11 		5 	46	220 	169 	145 	176 		108 	21 	2904 	815 	872 				3000 	6000 	126 	71 			223 	234 	52 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2507 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							99 	183 		0.69 	5.00 	0.69 	3.00 						0		1	1.00 		2	1	1.33	1.6		1
314	Rain Torge	196612	11 		5 	46	217 	161 	143 	176 		108 	20 	2904 	815 	872 				1600 	5800 	126 	71 			220 	231 	47 	240 	50 	50 	50 	50 	50 	50 	50 	50 			2507 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							99 	183 		0.69 	5.00 	0.69 	3.00 						0		1	1.00 		0	1	1.21	2.2		0
727	Centaur Scout	196612	11 		5 	46	217 	158 	143 	176 		108 	20 	2904 	815 	872 				1170 	6000 	126 	71 			220 	231 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2507 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							99 	183 		0.69 	5.00 	0.69 	3.00 						0		1	1.00 		1	1	1.33	1		1
23	Harpy	196612	11 		5 	46	217 	161 	143 	176 		108 	20 	2904 	815 	872 				1600 	5100 	126 	71 			220 	231 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			2507 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							99 	183 		0.69 	5.00 	0.69 	3.00 						0		1	1.00 		0	1	1.24	0.8		0
753	Wild Mobet	196612	11 		5 	47	230 	172 	149 	185 		111 	21 	3082 	840 	900 				3100 	6000 	129 	73 			233 	244 	52 	270 	50 	50 	50 	50 	50 	50 	50 	50 			2674 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							102 	189 		0.68 	5.00 	0.68 	3.00 						0		1	1.00 		0	1	1.33	2.2		0
716	Marylith Princess	196612	11 		5 	47	244 	171 	167 	197 		127 	43 	40860 	890 	956 				3000 	6500 	135 	76 			450 	472 	25 	800 	0 	100 	50 	50 	50 	50 	50 	50 			14557 	0 	0 	241 	267 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							408 	756 		0.68 	5.00 	0.68 	3.00 						2	BDA66B	3	1.40 	2	2	0	1.44	0.8		1
328	Night Buck	196612	11 		5 	47	226 	170 	150 	186 		114 	21 	3082 	840 	900 				1500 	6000 	129 	73 			229 	241 	47 	250 	50 	50 	50 	50 	50 	50 	50 	50 			2674 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							102 	189 		0.68 	5.00 	0.68 	3.00 						0		1	1.00 		1	1	1.33	0.9		0
330	Night Torge	196612	11 		5 	47	223 	166 	148 	182 		111 	21 	3082 	840 	900 				1600 	5800 	129 	73 			226 	238 	47 	240 	50 	50 	50 	50 	50 	50 	50 	50 			2674 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							102 	189 		0.68 	5.00 	0.68 	3.00 						0		1	1.00 		0	1	1.21	2.2		0
730	Centaur Hunter	196612	11 		5 	47	223 	163 	148 	182 		111 	20 	3082 	840 	900 				1170 	6000 	129 	73 			226 	238 	42 	250 	50 	50 	50 	50 	50 	50 	50 	50 			2674 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							102 	189 		0.68 	5.00 	0.68 	3.00 						0		1	1.00 		1	1	1.33	1		0
320	Windwing Harpy	196612	11 		5 	47	224 	177 	155 	179 		117 	44 	18492 	840 	900 				1600 	5700 	129 	73 			145 	152 	52 	190 	50 	50 	100 	0 	50 	50 	50 	50 			6417 	0 	0 	0 	0 	0 	0 	155 	171 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							255 	473 		0.68 	5.00 	0.68 	3.00 						3	FFFF00	2	1.20 	5	0	0	1.36	0.9		0
711	Mobet Lord	196612	11 		5 	48	251 	176 	172 	203 		131 	44 	42576 	916 	984 				3100 	6500 	138 	78 			463 	486 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			15481 	0 	0 	0 	0 	0 	0 	0 	0 	248 	274 	0 	0 	0 	0 	0 	0 			2500 																							420 	780 		0.67 	5.00 	0.67 	3.00 						5	BDA66B	3	1.40 	1	0	0	1.44	0.6		0
728	Centaur Airborne	196612	11 		5 	48	230 	175 	152 	187 		115 	22 	3267 	865 	928 				1170 	6000 	132 	74 			233 	245 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			2849 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							105 	195 		0.67 	5.00 	0.67 	3.00 						0		1	1.00 		1	1	1.33	1.1		0
710	Thunder Griffin	196612	11 		5 	48	227 	171 	150 	183 		112 	21 	3267 	865 	928 				2600 	6000 	132 	74 			230 	242 	47 	470 	50 	50 	50 	50 	50 	50 	50 	50 			2849 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							105 	195 		0.67 	5.00 	0.67 	3.00 						0		1	1.00 		0	1	1.2	0.9		0
