TID	ItemName	Level	SuitableLevelMin	SuitableLevelMax	Class	Race	Gender	Type	SubType	BoundType	EventItem	PCBang Only	Villain Only	GroupID	DropRate	DropRank	font color	Spirit Type	NPC Price	PC Price	Stack	Hand	Rank	DUR	MinSocket	MaxSocket	MinOption	MaxOption	ATK Range	ATK Speed	Physical_Min_Damage	Physical_Max_Damage	Magic_Min_Damage	Water_Min_Damage	Fire_Min_Damage	Earth_Min_Damage	Air_Min_Damage	Poison_Min_Damage	Ice_Min_Damage	Linghtning_Min_Damage	Magic_Max_Damage	Water_Max_Damage	Fire_Max_Damage	Earth_Max_Damage	Air_Max_Damage	Poison_Max_Damage	Ice_Max_Damage	Linghtning_Max_Damage	Physical_Defense_Point	Physical_ATKRate	Magic_ATKRate 	PDR	BlockRate	Magic_Defense_Point	Water_Defense_Point	Fire_Defense_Point	Earth_Defense_Point	Air_Defense_Point	Poison_Defense_Point	Ice_Defense_Point	Linghtning_Defense_Point	Magic_Defense_Rate	Water_Defense_Rate	Fire_Defense_Rate	Earth_Defense_Rate	Air_Defense_Rate	Poison_Defense_Rate	Ice_Defense_Rate	Linghtning_Defense_Rate	CON_Bonus_Point	STR_Bonus_Point	DEX_Bonus_Point	INT_Bonus_Point	Wis_Bonus_Point	Apply Effect Count	Apply Effect Time	Use Interval	HP	SP	MP	Rune Attribute	Use skill id	Use skill level	Polymorph Id	Polymorph Dur	FirstCategory	FirstCategoryName	SecondCategory	SecondCategoryName	PhysicalRank	Hp_Buff	Mp_Buff	Attack_Buff	Defense_Buff	Run_Buff	Cash	Destination	RemainTime	ExpireTime	classify_id	CanStopUsingItem	CashItemUseType	EnableOnRide
183	民兵靴	12	6	17	1	2								1	400	1			320	40			1	21	1	2	1	2																					3																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	8													
361	冲击头盔	15	9	20	1	2													384	48				14																																																																		9													
360	冲击胸甲	15	9	20	1	2								1	300	2	16750848		2016	252			2	38	2	4	4	5																					11																																					13	饭绢规绢备	135	滚辑目(坷农傈荤)	10													
363	冲击护带	15	9	20	1	2								1	300	2	16750848		384	48			2	25	2	2	2	3																					5	2																																				13	饭绢规绢备	135	滚辑目(坷农傈荤)	10													
364	冲击裤	15	9	20	1	2								1	300	2	16750848		768	96			2	34	2	3	3	4																					8																																					13	饭绢规绢备	135	滚辑目(坷农傈荤)	10													
365	冲击靴	15	9	20	1	2								1	300	2	16750848		384	48			2	25	2	2	2	3																					5			2																																		13	饭绢规绢备	135	滚辑目(坷农傈荤)	10													
2204	战争终结者之头盔	15	9	20	1	2													448	56				14																																																																		9													
2205	战争终结者之胄甲	15	9	20	1	2								1	100	3	10503406		2352	294			3	44	3	4	4	5																					14																																					15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	11													
2207	战争终结者之护手	15	9	20	1	2								1	100	3	10503406		448	56			3	30	2	2	2	3																					6	4																																				15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	11													
2208	战争终结者之护胫甲	15	9	20	1	2								1	100	3	10503406		896	112			3	39	2	3	3	4																					10																																					15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	11													
2209	战争终结者之靴	15	9	20	1	2								1	100	3	10503406		448	56			3	30	2	2	2	3																					6			4																																		15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	11													
4200	战争终结者之胄甲	1			1	2										4	11968874		2352	294			3	57	3	4	4	5																					25																																					17	郡府飘规绢备	175	滚辑目(坷农傈荤)	11													
4201	战争终结者之护手	1			1	2										4	11968874		448	56			3	38	2	2	2	3																					13	10																																				17	郡府飘规绢备	175	滚辑目(坷农傈荤)	11													
4202	战争终结者之护胫甲	1			1	2										4	11968874		896	112			3	51	2	3	3	4																					20																																					17	郡府飘规绢备	175	滚辑目(坷农傈荤)	11													
4203	战争终结者之靴	1			1	2										4	11968874		448	56			3	38	2	2	2	3																					13			7																																		17	郡府飘规绢备	175	滚辑目(坷农傈荤)	11													
185	粉碎者之头盔	21	15	26	1	2													880	110				14																																																																		9													
184	粉碎者之胄甲	21	15	26	1	2								1	400	1			4400	550			1	32	1	4	3	4																					8																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	9													
187	粉碎者之护带	21	15	26	1	2								1	400	1			880	110			1	21	1	2	1	2																					4																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	9													
188	粉碎者之护胫甲	21	15	26	1	2								1	400	1			1760	220			1	28	1	3	2	3																					6																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	9													
189	粉碎者之靴	21	15	26	1	2								1	400	1			880	110			1	21	1	2	1	2																					4																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	9													
2101	痛苦胄甲	26	20	31	1	2								1	300	2	16750848		5280	660			2	38	2	4	4	5																					14																																					13	饭绢规绢备	135	滚辑目(坷农傈荤)	10													
2103	痛苦护带	26	20	31	1	2								1	300	2	16750848		1056	132			2	25	2	2	2	3																					6	3																																				13	饭绢规绢备	135	滚辑目(坷农傈荤)	10													
2104	痛苦护胫甲	26	20	31	1	2								1	300	2	16750848		2112	264			2	34	2	3	3	4																					10																																					13	饭绢规绢备	135	滚辑目(坷农傈荤)	10													
2105	痛苦之靴	26	20	31	1	2								1	300	2	16750848		1056	132			2	25	2	2	2	3																					6			3																																		13	饭绢规绢备	135	滚辑目(坷农傈荤)	10													
2210	野兽王头盔	26	20	31	1	2													1232	154				14																																																																		9													
2211	野兽王胄甲	26	20	31	1	2								1	100	3	10503406		6160	770			3	44	3	4	4	5																					17																																					15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	11													
2213	野兽王护手	26	20	31	1	2								1	100	3	10503406		1232	154			3	30	2	2	2	3																					7	5																																				15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	11													
2214	野兽王护胫甲	26	20	31	1	2								1	100	3	10503406		2464	308			3	39	2	3	3	4																					12																																					15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	11													
2215	野兽王靴	26	20	31	1	2								1	100	3	10503406		1232	154			3	30	2	2	2	3																					7			5																																		15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	11													
4204	野兽王胄甲	1			1	2										4	11968874		6160	770			3	57	3	4	4	5																					30																																					17	郡府飘规绢备	175	滚辑目(坷农傈荤)	11													
4205	野兽王护手	1			1	2										4	11968874		1232	154			3	38	2	2	2	3																					15	12																																				17	郡府飘规绢备	175	滚辑目(坷农傈荤)	11													
4206	野兽王护胫甲	1			1	2										4	11968874		2464	308			3	51	2	3	3	4																					22																																					17	郡府飘规绢备	175	滚辑目(坷农傈荤)	11													
4207	野兽王靴	1			1	2										4	11968874		1232	154			3	38	2	2	2	3																					15			8																																		17	郡府飘规绢备	175	滚辑目(坷农傈荤)	11													
373	战争领袖头盔	30	24	35	1	2								1	400	1			3040	380			1	14			1	2																					3																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	10													
372	战争领袖胄甲	30	24	35	1	2								1	400	1			15120	1890			1	32	1	4	3	4																					12																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	10													
375	战争领袖护带	30	24	35	1	2								1	400	1			3040	380			1	21	1	2	1	2																					5																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	10													
376	战争领袖胫甲	30	24	35	1	2								1	400	1			6080	760			1	28	1	3	2	3																					8																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	10													
377	战争领袖之靴	30	24	35	1	2								1	400	1			3040	380			1	21	1	2	1	2																					5																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	10													
2395	生命头盔	35	29	40	1	2								1	300	2	16750848		3648	456			2	17			1	2																					5																																					13	饭绢规绢备	135	滚辑目(坷农傈荤)	11													
2396	生命胄甲	35	29	40	1	2								1	300	2	16750848		18144	2268			2	38	2	4	4	5																					17																																					13	饭绢规绢备	135	滚辑目(坷农傈荤)	11													
2398	生命护手	35	29	40	1	2								1	300	2	16750848		3648	456			2	25	2	2	2	3																					8	4																																				13	饭绢规绢备	135	滚辑目(坷农傈荤)	11													
2399	生命胫甲	35	29	40	1	2								1	300	2	16750848		7296	912			2	34	2	3	3	4																					12																																					13	饭绢规绢备	135	滚辑目(坷农傈荤)	11													
2400	生命之靴	35	29	40	1	2								1	300	2	16750848		3648	456			2	25	2	2	2	3																					8			4																																		13	饭绢规绢备	135	滚辑目(坷农傈荤)	11													
2371	砍鬼者之头盔	35	29	40	1	2								1	100	3	10503406		4256	532			3	20			1	2																					6																																					15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	12													
2372	砍鬼者之胄甲	35	29	40	1	2								1	100	3	10503406		21168	2646			3	44	3	4	4	5																					20																																					15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	12													
2374	砍鬼者之护手	35	29	40	1	2								1	100	3	10503406		4256	532			3	30	2	2	2	3																					9	6																																				15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	12													
2375	砍鬼者之护胫甲	35	29	40	1	2								1	100	3	10503406		8512	1064			3	39	2	3	3	4																					14																																					15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	12													
2376	砍鬼者之靴	35	29	40	1	2								1	100	3	10503406		4256	532			3	30	2	2	2	3																					9			6																																		15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	12													
4208	砍鬼者之头盔	35	29	40	1	2								21	100	4	11968874		4256	532			3	25			1	2																					9																																					17	郡府飘规绢备	175	滚辑目(坷农傈荤)	12													
4209	砍鬼者之胄甲	35	29	40	1	2								21	100	4	11968874		21168	2646			3	57	3	4	4	5																					23																																					17	郡府飘规绢备	175	滚辑目(坷农傈荤)	12													
4210	砍鬼者之护手	35	29	40	1	2								21	100	4	11968874		4256	532			3	38	2	2	2	3																					12	9																																				17	郡府飘规绢备	175	滚辑目(坷农傈荤)	12													
4211	砍鬼者之护胫甲	35	29	40	1	2								21	100	4	11968874		8512	1064			3	51	2	3	3	4																					17																																					17	郡府飘规绢备	175	滚辑目(坷农傈荤)	12													
4212	砍鬼者之靴	35	29	40	1	2								21	100	4	11968874		4256	532			3	38	2	2	2	3																					12			9																																		17	郡府飘规绢备	175	滚辑目(坷农傈荤)	12													
577	灼热头盔	39	33	44	1	2								1	400	1			9120	1140			1	14			1	2																					4																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	10													
576	灼热胄甲	39	33	44	1	2								1	400	1			45600	5700			1	32	1	4	3	4																					15																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	10													
579	灼热护带	39	33	44	1	2								1	400	1			9120	1140			1	21	1	2	1	2																					6																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	10													
580	灼热护胫甲	39	33	44	1	2								1	400	1			18240	2280			1	28	1	3	2	3																					11																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	10													
581	灼热之靴	39	33	44	1	2								1	400	1			9120	1140			1	21	1	2	1	2																					6																																					11	畴钢规绢备	115	滚辑目(坷农傈荤)	10													
2401	暴怒头盔	44	38	49	1	2								1	300	2	16750848		10944	1368			2	34			1	2																					6																																					13	饭绢规绢备	135	滚辑目(坷农傈荤)	12													
2402	暴怒胄甲	44	38	49	1	2								1	100	2	16750848		54720	6840			2	76	2	4	4	5																					20																																					13	饭绢规绢备	135	滚辑目(坷农傈荤)	12													
2404	暴怒护手	44	38	49	1	2								1	100	2	16750848		10944	1368			2	50	2	2	2	3																					9	5																																				13	饭绢规绢备	135	滚辑目(坷农傈荤)	12													
2405	暴怒护胫甲	44	38	49	1	2								1	100	2	16750848		21888	2736			2	67	2	3	3	4																					15																																					13	饭绢规绢备	135	滚辑目(坷农傈荤)	12													
2406	暴怒靴	44	38	49	1	2								1	100	2	16750848		10944	1368			2	50	2	2	2	3																					9			5																																		13	饭绢规绢备	135	滚辑目(坷农傈荤)	12													
2382	沙漠毁灭者之头盔	44	38	49	1	2								1	100	3	10503406		12768	1596			3	39			1	2																					7																																					15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	13													
2377	沙漠毁灭者之胄甲	44	38	49	1	2								1	100	3	10503406		63840	7980			3	88	3	4	4	5																					23																																					15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	13													
2379	沙漠毁灭者之护手	44	38	49	1	2								1	100	3	10503406		12768	1596			3	59	2	2	2	3																					10	7																																				15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	13													
2380	沙漠毁灭者之护胫甲	44	38	49	1	2								1	100	3	10503406		25536	3192			3	78	2	3	3	4																					17																																					15	蜡聪农规绢备	155	滚辑目(坷农傈荤)	13													
